,title,production_budget,worldwide_gross,vote_average,value_per_investment,rating_per_investment,genres
342,Banshee Chapter,950000,78122,5.6,0.08223368421052632,5.894736842105263,Sci-Fi
343,Banshee Chapter,950000,78122,5.6,0.08223368421052632,5.894736842105263,Thriller
344,Barbecue,10000000,247565,5.8,0.0247565,0.58,Comedy
345,Barbershop: The Next Cut,20000000,54404202,6.0,2.7202101,0.3,Comedy
346,Barbershop: The Next Cut,20000000,54404202,6.0,2.7202101,0.3,Drama
347,Barney's Version,30000000,8845575,7.2,0.2948525,0.24000000000000002,Comedy
348,Barney's Version,30000000,8845575,7.2,0.2948525,0.24000000000000002,Drama
349,Batman v Superman: Dawn of Justice,250000000,867500281,5.8,3.470001124,0.0232,Action
350,Batman v Superman: Dawn of Justice,250000000,867500281,5.8,3.470001124,0.0232,Adventure
351,Batman v Superman: Dawn of Justice,250000000,867500281,5.8,3.470001124,0.0232,Fantasy
352,Battle of the Sexes,25000000,18445379,5.5,0.73781516,0.22,Biography
353,Battle of the Sexes,25000000,18445379,5.5,0.73781516,0.22,Comedy
354,Battle of the Sexes,25000000,18445379,5.5,0.73781516,0.22,Drama
355,Battle of the Year,20000000,16723377,6.1,0.83616885,0.305,Drama
356,Battle of the Year,20000000,16723377,6.1,0.83616885,0.305,Music
357,Battleship,220000000,313477717,5.6,1.4248987136363636,0.025454545454545452,Action
358,Battleship,220000000,313477717,5.6,1.4248987136363636,0.025454545454545452,Adventure
359,Battleship,220000000,313477717,5.6,1.4248987136363636,0.025454545454545452,Sci-Fi
360,Baywatch,60000000,175863783,6.1,2.93106305,0.10166666666666666,Action
361,Baywatch,60000000,175863783,6.1,2.93106305,0.10166666666666666,Comedy
362,Baywatch,60000000,175863783,6.1,2.93106305,0.10166666666666666,Crime
363,Beastly,17000000,38028230,6.1,2.236954705882353,0.3588235294117647,Drama
364,Beastly,17000000,38028230,6.1,2.236954705882353,0.3588235294117647,Fantasy
365,Beastly,17000000,38028230,6.1,2.236954705882353,0.3588235294117647,Romance
366,Beasts of the Southern Wild,1800000,23265132,6.9,12.925073333333334,3.8333333333333335,Adventure
367,Beasts of the Southern Wild,1800000,23265132,6.9,12.925073333333334,3.8333333333333335,Drama
368,Beasts of the Southern Wild,1800000,23265132,6.9,12.925073333333334,3.8333333333333335,Fantasy
369,Beautiful,9000000,3134509,8.0,0.34827877777777777,0.8888888888888888,Biography
370,Beautiful,9000000,3134509,8.0,0.34827877777777777,0.8888888888888888,Drama
371,Beautiful,9000000,3134509,8.0,0.34827877777777777,0.8888888888888888,Family
372,Beautiful Boy,25000000,13031424,6.0,0.52125696,0.24,Biography
373,Beautiful Boy,25000000,13031424,6.0,0.52125696,0.24,Drama
374,Beautiful Creatures,50000000,60282876,5.7,1.20565752,0.114,Drama
375,Beautiful Creatures,50000000,60282876,5.7,1.20565752,0.114,Fantasy
376,Beautiful Creatures,50000000,60282876,5.7,1.20565752,0.114,Romance
377,Beauty and the Beast,160000000,1259199706,7.7,7.8699981625,0.048125,Drama
378,Beauty and the Beast,160000000,1259199706,7.7,7.8699981625,0.048125,Fantasy
379,Beauty and the Beast,160000000,1259199706,7.7,7.8699981625,0.048125,Romance
380,Before I Fall,5000000,18945682,7.0,3.7891364,1.4,Drama
381,Before I Fall,5000000,18945682,7.0,3.7891364,1.4,Fantasy
382,Before I Fall,5000000,18945682,7.0,3.7891364,1.4,Mystery
383,Before I Go to Sleep,22000000,19563579,6.4,0.889253590909091,0.29090909090909095,Drama
384,Before I Go to Sleep,22000000,19563579,6.4,0.889253590909091,0.29090909090909095,Horror
385,Before I Go to Sleep,22000000,19563579,6.4,0.889253590909091,0.29090909090909095,Mystery
386,Before Midnight,3000000,23251930,7.4,7.7506433333333336,2.466666666666667,Drama
387,Before Midnight,3000000,23251930,7.4,7.7506433333333336,2.466666666666667,Romance
388,Before We Go,3000000,483938,6.5,0.16131266666666666,2.1666666666666665,Comedy
389,Before We Go,3000000,483938,6.5,0.16131266666666666,2.1666666666666665,Drama
390,Before We Go,3000000,483938,6.5,0.16131266666666666,2.1666666666666665,Romance
391,Begin Again,8000000,68838736,7.2,8.604842,0.9,Drama
392,Begin Again,8000000,68838736,7.2,8.604842,0.9,Family
393,Beginners,3200000,14314407,6.9,4.4732521875,2.15625,Comedy
394,Beginners,3200000,14314407,6.9,4.4732521875,2.15625,Drama
395,Beginners,3200000,14314407,6.9,4.4732521875,2.15625,Romance
396,Believe,3500000,890303,5.9,0.2543722857142857,1.6857142857142857,Documentary
397,Beloved,53000000,22852487,6.7,0.431179,0.12641509433962264,Comedy
398,Ben-Hur,95000000,91669648,5.6,0.9649436631578947,0.05894736842105263,Action
399,Ben-Hur,95000000,91669648,5.6,0.9649436631578947,0.05894736842105263,Adventure
400,Ben-Hur,95000000,91669648,5.6,0.9649436631578947,0.05894736842105263,Drama
401,Beneath Hill 60,9000000,3440939,7.0,0.38232655555555556,0.7777777777777778,Drama
402,Beneath Hill 60,9000000,3440939,7.0,0.38232655555555556,0.7777777777777778,History
403,Beneath Hill 60,9000000,3440939,7.0,0.38232655555555556,0.7777777777777778,War
404,Benji,500000,31559560,8.0,63.11912,16.0,Crime
405,Benji,500000,31559560,8.0,63.11912,16.0,Drama
406,Benji,500000,31559560,8.0,63.11912,16.0,Family
407,Bernie,6000000,10106975,6.6,1.6844958333333333,1.0999999999999999,Biography
408,Bernie,6000000,10106975,6.6,1.6844958333333333,1.0999999999999999,Comedy
409,Bernie,6000000,10106975,6.6,1.6844958333333333,1.0999999999999999,Crime
410,Beyond the Black Rainbow,1100000,56491,5.9,0.051355454545454544,5.363636363636363,Horror
411,Beyond the Black Rainbow,1100000,56491,5.9,0.051355454545454544,5.363636363636363,Sci-Fi
412,Beyond the Black Rainbow,1100000,56491,5.9,0.051355454545454544,5.363636363636363,Thriller
413,Beyond the Lights,7000000,14618727,7.0,2.0883895714285714,1.0,Drama
414,Beyond the Lights,7000000,14618727,7.0,2.0883895714285714,1.0,Music
415,Beyond the Lights,7000000,14618727,7.0,2.0883895714285714,1.0,Romance
416,Big,18000000,151668774,7.0,8.426043,0.3888888888888889,Documentary
417,Big Eyes,10000000,27317872,7.0,2.7317872,0.7,Biography
418,Big Eyes,10000000,27317872,7.0,2.7317872,0.7,Crime
419,Big Eyes,10000000,27317872,7.0,2.7317872,0.7,Drama
420,Big Hero 6,165000000,652127828,7.8,3.952289866666667,0.04727272727272727,Action
421,Big Hero 6,165000000,652127828,7.8,3.952289866666667,0.04727272727272727,Adventure
422,Big Hero 6,165000000,652127828,7.8,3.952289866666667,0.04727272727272727,Animation
423,Big Miracle,40000000,25268680,6.6,0.631717,0.16499999999999998,Biography
424,Big Miracle,40000000,25268680,6.6,0.631717,0.16499999999999998,Drama
425,Big Miracle,40000000,25268680,6.6,0.631717,0.16499999999999998,Family
426,"Big Mommas: Like Father, Like Son",32000000,82332450,5.5,2.5728890625,0.171875,Action
427,"Big Mommas: Like Father, Like Son",32000000,82332450,5.5,2.5728890625,0.171875,Comedy
428,"Big Mommas: Like Father, Like Son",32000000,82332450,5.5,2.5728890625,0.171875,Crime
429,Bilal: A New Breed of Hero,30000000,648599,6.8,0.021619966666666667,0.22666666666666666,Action
430,Bilal: A New Breed of Hero,30000000,648599,6.8,0.021619966666666667,0.22666666666666666,Adventure
431,Bilal: A New Breed of Hero,30000000,648599,6.8,0.021619966666666667,0.22666666666666666,Animation
432,Birth of the Dragon,31000000,7220490,5.7,0.2329190322580645,0.18387096774193548,Action
433,Birth of the Dragon,31000000,7220490,5.7,0.2329190322580645,0.18387096774193548,Biography
434,Birth of the Dragon,31000000,7220490,5.7,0.2329190322580645,0.18387096774193548,Drama
435,Bitter Harvest,21000000,606162,6.2,0.028864857142857143,0.29523809523809524,Drama
436,Bitter Harvest,21000000,606162,6.2,0.028864857142857143,0.29523809523809524,Romance
437,Bitter Harvest,21000000,606162,6.2,0.028864857142857143,0.29523809523809524,War
438,Biutiful,35000000,24687524,7.2,0.7053578285714286,0.2057142857142857,Drama
439,Biutiful,35000000,24687524,7.2,0.7053578285714286,0.2057142857142857,Romance
440,BlacKkKlansman,15000000,93017335,7.6,6.201155666666667,0.5066666666666666,Biography
441,BlacKkKlansman,15000000,93017335,7.6,6.201155666666667,0.5066666666666666,Crime
442,BlacKkKlansman,15000000,93017335,7.6,6.201155666666667,0.5066666666666666,Drama
443,Black Mass,53000000,98837872,6.4,1.8648655094339623,0.12075471698113208,Biography
444,Black Mass,53000000,98837872,6.4,1.8648655094339623,0.12075471698113208,Crime
445,Black Mass,53000000,98837872,6.4,1.8648655094339623,0.12075471698113208,Drama
446,Black Nativity,17500000,7285135,5.7,0.4162934285714286,0.32571428571428573,Drama
447,Black Nativity,17500000,7285135,5.7,0.4162934285714286,0.32571428571428573,Family
448,Black Nativity,17500000,7285135,5.7,0.4162934285714286,0.32571428571428573,Music
449,Black November,7500000,32572,5.9,0.004342933333333333,0.7866666666666667,Action
450,Black November,7500000,32572,5.9,0.004342933333333333,0.7866666666666667,Crime
451,Black November,7500000,32572,5.9,0.004342933333333333,0.7866666666666667,Drama
452,Black Panther,200000000,1348258224,5.1,6.74129112,0.0255,Action
453,Black Panther,200000000,1348258224,5.1,6.74129112,0.0255,Adventure
454,Black Panther,200000000,1348258224,5.1,6.74129112,0.0255,Sci-Fi
455,Black Swan,13000000,331266710,7.6,25.482054615384616,0.5846153846153845,Drama
456,Black Swan,13000000,331266710,7.6,25.482054615384616,0.5846153846153845,Thriller
457,Black or White,9000000,21971021,6.8,2.4412245555555554,0.7555555555555555,Drama
458,Blackhat,70000000,19665004,5.3,0.2809286285714286,0.0757142857142857,Action
459,Blackhat,70000000,19665004,5.3,0.2809286285714286,0.0757142857142857,Crime
460,Blackhat,70000000,19665004,5.3,0.2809286285714286,0.0757142857142857,Thriller
461,Blackthorn,4500000,1217307,6.7,0.2705126666666667,1.488888888888889,Action
462,Blackthorn,4500000,1217307,6.7,0.2705126666666667,1.488888888888889,Adventure
463,Blackthorn,4500000,1217307,6.7,0.2705126666666667,1.488888888888889,Western
464,Blade Runner 2049,185000000,259357408,7.4,1.4019319351351351,0.04,Drama
465,Blade Runner 2049,185000000,259357408,7.4,1.4019319351351351,0.04,Mystery
466,Blade Runner 2049,185000000,259357408,7.4,1.4019319351351351,0.04,Sci-Fi
467,Blair Witch,10000000,38985577,5.0,3.8985577,0.5,Horror
468,Blair Witch,10000000,38985577,5.0,3.8985577,0.5,Mystery
469,Blair Witch,10000000,38985577,5.0,3.8985577,0.5,Thriller
470,Bleed for This,16000000,6603926,6.9,0.412745375,0.43125,Biography
471,Bleed for This,16000000,6603926,6.9,0.412745375,0.43125,Drama
472,Bleed for This,16000000,6603926,6.9,0.412745375,0.43125,Sport
473,Blended,45000000,127990741,6.7,2.844238688888889,0.1488888888888889,Comedy
474,Blended,45000000,127990741,6.7,2.844238688888889,0.1488888888888889,Romance
475,Blockers,21000000,94045328,6.1,4.478348952380952,0.29047619047619044,Comedy
476,Blood Done Sign My Name,10000000,109383,6.0,0.0109383,0.6,Drama
477,Blood Feast,1200000,8708,4.3,0.0072566666666666665,3.5833333333333335,Horror
478,Blood Ties,26000000,2923959,6.1,0.11245996153846154,0.23461538461538461,Drama
479,Blue Jasmine,18000000,102912961,7.0,5.717386722222222,0.3888888888888889,Drama
480,Blue Like Jazz,1200000,595018,5.9,0.49584833333333334,4.916666666666667,Comedy
481,Blue Like Jazz,1200000,595018,5.9,0.49584833333333334,4.916666666666667,Drama
482,Blue Ruin,420000,437002,6.9,1.0404809523809524,16.42857142857143,Crime
483,Blue Ruin,420000,437002,6.9,1.0404809523809524,16.42857142857143,Drama
484,Blue Ruin,420000,437002,6.9,1.0404809523809524,16.42857142857143,Thriller
485,Blue Valentine,1000000,16566240,6.9,16.56624,6.9,Drama
486,Blue Valentine,1000000,16566240,6.9,16.56624,6.9,Romance
487,Bobby,14000000,20597806,6.6,1.4712718571428571,0.4714285714285714,Biography
488,Bobby,14000000,20597806,6.6,1.4712718571428571,0.4714285714285714,Documentary
489,Bobby,14000000,20597806,6.6,1.4712718571428571,0.4714285714285714,Sport
490,Bohemian Rhapsody,55000000,894985342,8.1,16.272460763636364,0.14727272727272728,Biography
491,Bohemian Rhapsody,55000000,894985342,8.1,16.272460763636364,0.14727272727272728,Drama
492,Bohemian Rhapsody,55000000,894985342,8.1,16.272460763636364,0.14727272727272728,Music
493,Bone Tomahawk,2000000,475846,6.8,0.237923,3.4,Adventure
494,Bone Tomahawk,2000000,475846,6.8,0.237923,3.4,Drama
495,Bone Tomahawk,2000000,475846,6.8,0.237923,3.4,Horror
496,Bones,10000000,8378853,8.0,0.8378853,0.8,Drama
497,Book Club,10000000,91113683,10.0,9.1113683,1.0,Documentary
498,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,5.5,0.003644,11.0,Action
499,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,5.5,0.003644,11.0,Biography
500,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,5.5,0.003644,11.0,Documentary
501,Bound,4500000,7011317,3.5,1.5580704444444444,0.7777777777777778,Action
502,Bound,4500000,7011317,3.5,1.5580704444444444,0.7777777777777778,Drama
503,Boyhood,4000000,57273049,7.5,14.31826225,1.875,Drama
504,Braid,1660000,80745,6.4,0.04864156626506024,3.8554216867469884,Horror
505,Braid,1660000,80745,6.4,0.04864156626506024,3.8554216867469884,Mystery
506,Braid,1660000,80745,6.4,0.04864156626506024,3.8554216867469884,Thriller
507,Brave,185000000,554606532,5.0,2.997873145945946,0.02702702702702703,Adventure
508,Brave,185000000,554606532,5.0,2.997873145945946,0.02702702702702703,Animation
509,Brave,185000000,554606532,5.0,2.997873145945946,0.02702702702702703,Comedy
510,Breaking In,6000000,51411620,2.5,8.568603333333334,0.4166666666666667,Action
511,Breaking In,6000000,51411620,2.5,8.568603333333334,0.4166666666666667,Crime
512,Breaking In,6000000,51411620,2.5,8.568603333333334,0.4166666666666667,Drama
513,Breathless,7000000,19910002,5.4,2.844286,0.7714285714285715,Comedy
514,Breathless,7000000,19910002,5.4,2.844286,0.7714285714285715,Thriller
515,Brick Mansions,28000000,73421224,5.9,2.6221865714285713,0.21071428571428572,Action
516,Brick Mansions,28000000,73421224,5.9,2.6221865714285713,0.21071428571428572,Crime
517,Bridesmaids,32500000,289632023,6.5,8.911754553846153,0.2,Comedy
518,Bridesmaids,32500000,289632023,6.5,8.911754553846153,0.2,Romance
519,Bridge of Spies,40000000,162498338,7.2,4.06245845,0.18,Drama
520,Bridge of Spies,40000000,162498338,7.2,4.06245845,0.18,History
521,Bridge of Spies,40000000,162498338,7.2,4.06245845,0.18,Thriller
522,Brighton Rock,11000000,229653,6.0,0.020877545454545454,0.5454545454545454,Crime
523,Brighton Rock,11000000,229653,6.0,0.020877545454545454,0.5454545454545454,Drama
524,Brighton Rock,11000000,229653,6.0,0.020877545454545454,0.5454545454545454,Thriller
525,Broken City,35000000,34480045,5.9,0.9851441428571429,0.1685714285714286,Crime
526,Broken City,35000000,34480045,5.9,0.9851441428571429,0.1685714285714286,Drama
527,Broken City,35000000,34480045,5.9,0.9851441428571429,0.1685714285714286,Thriller
528,Broken Horses,15000000,3471,5.4,0.0002314,0.36000000000000004,Action
529,Broken Horses,15000000,3471,5.4,0.0002314,0.36000000000000004,Crime
530,Broken Horses,15000000,3471,5.4,0.0002314,0.36000000000000004,Drama
531,Brooklyn,11000000,62076141,7.3,5.643285545454545,0.6636363636363636,Drama
532,Brooklyn,11000000,62076141,7.3,5.643285545454545,0.6636363636363636,Romance
533,Brother,12000000,450594,6.7,0.0375495,0.5583333333333333,Drama
534,Brother,12000000,450594,6.7,0.0375495,0.5583333333333333,Family
535,Brother,12000000,450594,6.7,0.0375495,0.5583333333333333,Sport
536,Brotherly Love,1900000,478595,6.8,0.2518921052631579,3.5789473684210527,Drama
537,Brothers,26000000,45043870,7.3,1.7324565384615385,0.28076923076923077,Documentary
538,Bucky Larson: Born to Be a Star,10000000,2529395,4.2,0.2529395,0.42000000000000004,Comedy
539,Bullet to the Head,55000000,22597969,5.4,0.41087216363636364,0.09818181818181819,Action
540,Bullet to the Head,55000000,22597969,5.4,0.41087216363636364,0.09818181818181819,Crime
541,Bullet to the Head,55000000,22597969,5.4,0.41087216363636364,0.09818181818181819,Thriller
542,Bully,2100000,1381824,7.2,0.6580114285714286,3.4285714285714284,Documentary
543,Bumblebee,102000000,465195589,6.5,4.5607410686274505,0.06372549019607843,Action
544,Bumblebee,102000000,465195589,6.5,4.5607410686274505,0.06372549019607843,Adventure
545,Bumblebee,102000000,465195589,6.5,4.5607410686274505,0.06372549019607843,Sci-Fi
546,Buried,1987650,21270290,6.6,10.701225064774986,3.3205041128971398,Drama
547,Buried,1987650,21270290,6.6,10.701225064774986,3.3205041128971398,Mystery
548,Buried,1987650,21270290,6.6,10.701225064774986,3.3205041128971398,Thriller
549,Burlesque,55000000,90552675,7.1,1.6464122727272728,0.1290909090909091,Drama
550,Burlesque,55000000,90552675,7.1,1.6464122727272728,0.1290909090909091,Music
551,Burlesque,55000000,90552675,7.1,1.6464122727272728,0.1290909090909091,Musical
552,Burn,225000,1109276,9.0,4.930115555555555,40.0,Documentary
553,Burnt,20000000,36773510,6.4,1.8386755,0.32,Comedy
554,Burnt,20000000,36773510,6.4,1.8386755,0.32,Drama
555,Butterfly Girl,180000,17503,5.0,0.09723888888888889,27.77777777777778,Documentary
556,By the Sea,20000000,3727746,5.4,0.1863873,0.27,Drama
557,By the Sea,20000000,3727746,5.4,0.1863873,0.27,Romance
558,Ca$h,13700000,11738256,5.8,0.8568070072992701,0.4233576642335766,Crime
559,Ca$h,13700000,11738256,5.8,0.8568070072992701,0.4233576642335766,Thriller
560,Cabin Fever,1500000,30351664,4.6,20.234442666666666,3.0666666666666664,Horror
561,Camp X-Ray,1000000,101053,6.8,0.101053,6.8,Drama
562,Camp X-Ray,1000000,101053,6.8,0.101053,6.8,War
563,Can You Ever Forgive Me?,10000000,11752387,6.9,1.1752387,0.6900000000000001,Biography
564,Can You Ever Forgive Me?,10000000,11752387,6.9,1.1752387,0.6900000000000001,Comedy
565,Can You Ever Forgive Me?,10000000,11752387,6.9,1.1752387,0.6900000000000001,Crime
566,Captain America: Civil War,250000000,1140069413,7.4,4.560277652,0.0296,Action
567,Captain America: Civil War,250000000,1140069413,7.4,4.560277652,0.0296,Adventure
568,Captain America: Civil War,250000000,1140069413,7.4,4.560277652,0.0296,Sci-Fi
569,Captain America: The First Avenger,140000000,370569776,6.9,2.6469269714285715,0.04928571428571429,Action
570,Captain America: The First Avenger,140000000,370569776,6.9,2.6469269714285715,0.04928571428571429,Adventure
571,Captain America: The First Avenger,140000000,370569776,6.9,2.6469269714285715,0.04928571428571429,Sci-Fi
572,Captain America: The Winter Soldier,170000000,714401889,7.7,4.202364052941176,0.045294117647058825,Action
573,Captain America: The Winter Soldier,170000000,714401889,7.7,4.202364052941176,0.045294117647058825,Adventure
574,Captain America: The Winter Soldier,170000000,714401889,7.7,4.202364052941176,0.045294117647058825,Sci-Fi
575,Captain Phillips,55000000,220648184,7.6,4.011785163636364,0.13818181818181818,Biography
576,Captain Phillips,55000000,220648184,7.6,4.011785163636364,0.13818181818181818,Drama
